기준년월,기초지자체,방문자 구분,방문자 수
2024-04-30,천안시 서북구,외부방문자(b+c),111660.0
2024-04-30,천안시 서북구,외지인방문자(b),111363.0
2024-04-30,천안시 서북구,전체방문자(a+b+c),236621.0
2024-04-30,천안시 서북구,현지인방문자(a),124960.0
2024-05-01,천안시 동남구,외국인방문자(c),292.0
2024-05-01,천안시 동남구,외부방문자(b+c),124787.0
2024-05-01,천안시 동남구,외지인방문자(b),124495.0
2024-05-01,천안시 동남구,전체방문자(a+b+c),274419.0
2024-05-01,천안시 동남구,현지인방문자(a),149632.0
2024-05-01,천안시 서북구,외국인방문자(c),331.0
2024-05-01,천안시 서북구,외부방문자(b+c),96329.0
2024-05-01,천안시 서북구,외지인방문자(b),95998.0
2024-05-01,천안시 서북구,전체방문자(a+b+c),223540.0
2024-05-01,천안시 서북구,현지인방문자(a),127211.0
2024-05-02,천안시 동남구,외국인방문자(c),311.0
2024-05-02,천안시 동남구,외부방문자(b+c),101940.0
2024-05-02,천안시 동남구,외지인방문자(b),101630.0
2024-05-02,천안시 동남구,전체방문자(a+b+c),251688.0
2024-05-02,천안시 동남구,현지인방문자(a),149748.0
2024-05-02,천안시 서북구,외국인방문자(c),302.0
2024-05-02,천안시 서북구,외부방문자(b+c),89472.0
2024-05-02,천안시 서북구,외지인방문자(b),89170.0
2024-05-02,천안시 서북구,전체방문자(a+b+c),219980.0
2024-05-02,천안시 서북구,현지인방문자(a),130508.0
2024-05-03,천안시 동남구,외국인방문자(c),275.0
2024-05-03,천안시 동남구,외부방문자(b+c),129078.0
2024-05-03,천안시 동남구,외지인방문자(b),128804.0
2024-05-03,천안시 동남구,전체방문자(a+b+c),277800.0
2024-05-03,천안시 동남구,현지인방문자(a),148722.0
2024-05-03,천안시 서북구,외국인방문자(c),345.0
2024-05-03,천안시 서북구,외부방문자(b+c),105163.0
2024-05-03,천안시 서북구,외지인방문자(b),104818.0
2024-05-03,천안시 서북구,전체방문자(a+b+c),235748.0
2024-05-03,천안시 서북구,현지인방문자(a),130585.0
2024-05-04,천안시 동남구,외국인방문자(c),284.0
2024-05-04,천안시 동남구,외부방문자(b+c),184892.0
2024-05-04,천안시 동남구,외지인방문자(b),184608.0
2024-05-04,천안시 동남구,전체방문자(a+b+c),314175.0
2024-05-04,천안시 동남구,현지인방문자(a),129283.0
2024-05-04,천안시 서북구,외국인방문자(c),302.0
2024-05-04,천안시 서북구,외부방문자(b+c),147011.0
2024-05-04,천안시 서북구,외지인방문자(b),146710.0
2024-05-04,천안시 서북구,전체방문자(a+b+c),260341.0
2024-05-04,천안시 서북구,현지인방문자(a),113330.0
2024-05-05,천안시 동남구,외국인방문자(c),255.0
2024-05-05,천안시 동남구,외부방문자(b+c),163890.0
2024-05-05,천안시 동남구,외지인방문자(b),163636.0
2024-05-05,천안시 동남구,전체방문자(a+b+c),282761.0
2024-05-05,천안시 동남구,현지인방문자(a),118870.0
2024-05-05,천안시 서북구,외국인방문자(c),263.0
2024-05-05,천안시 서북구,외부방문자(b+c),136326.0
2024-05-05,천안시 서북구,외지인방문자(b),136062.0
2024-05-05,천안시 서북구,전체방문자(a+b+c),241196.0
2024-05-05,천안시 서북구,현지인방문자(a),104870.0
2024-05-06,천안시 동남구,외국인방문자(c),258.0
2024-05-06,천안시 동남구,외부방문자(b+c),150233.0
2024-05-06,천안시 동남구,외지인방문자(b),149975.0
2024-05-06,천안시 동남구,전체방문자(a+b+c),279505.0
2024-05-06,천안시 동남구,현지인방문자(a),129272.0
2024-05-06,천안시 서북구,외국인방문자(c),282.0
2024-05-06,천안시 서북구,외부방문자(b+c),111390.0
2024-05-06,천안시 서북구,외지인방문자(b),111108.0
2024-05-06,천안시 서북구,전체방문자(a+b+c),223439.0
2024-05-06,천안시 서북구,현지인방문자(a),112049.0
2024-05-07,천안시 동남구,외국인방문자(c),219.0
2024-05-07,천안시 동남구,외부방문자(b+c),99895.0
2024-05-07,천안시 동남구,외지인방문자(b),99676.0
2024-05-07,천안시 동남구,전체방문자(a+b+c),247357.0
2024-05-07,천안시 동남구,현지인방문자(a),147462.0
2024-05-07,천안시 서북구,외국인방문자(c),277.0
2024-05-07,천안시 서북구,외부방문자(b+c),84886.0
2024-05-07,천안시 서북구,외지인방문자(b),84609.0
2024-05-07,천안시 서북구,전체방문자(a+b+c),212482.0
2024-05-07,천안시 서북구,현지인방문자(a),127596.0
2024-05-10,천안시 동남구,외국인방문자(c),238.0
2024-05-10,천안시 동남구,외부방문자(b+c),124106.0
2024-05-10,천안시 동남구,외지인방문자(b),123868.0
2024-05-10,천안시 동남구,전체방문자(a+b+c),273252.0
2024-05-10,천안시 동남구,현지인방문자(a),149146.0
2024-05-10,천안시 서북구,외국인방문자(c),338.0
2024-05-10,천안시 서북구,외부방문자(b+c),108887.0
2024-05-10,천안시 서북구,외지인방문자(b),108549.0
2024-05-10,천안시 서북구,전체방문자(a+b+c),241589.0
2024-05-10,천안시 서북구,현지인방문자(a),132702.0
2024-05-11,천안시 동남구,외국인방문자(c),208.0
2024-05-11,천안시 동남구,외부방문자(b+c),163756.0
2024-05-11,천안시 동남구,외지인방문자(b),163548.0
2024-05-11,천안시 동남구,전체방문자(a+b+c),295717.0
2024-05-11,천안시 동남구,현지인방문자(a),131960.0
2024-05-11,천안시 서북구,외국인방문자(c),281.0
2024-05-11,천안시 서북구,외부방문자(b+c),134649.0
2024-05-11,천안시 서북구,외지인방문자(b),134368.0
2024-05-11,천안시 서북구,전체방문자(a+b+c),252512.0
2024-05-11,천안시 서북구,현지인방문자(a),117862.0
2024-05-12,천안시 동남구,외국인방문자(c),204.0
2024-05-12,천안시 동남구,외부방문자(b+c),153007.0
2024-05-12,천안시 동남구,외지인방문자(b),152803.0
2024-05-12,천안시 동남구,전체방문자(a+b+c),285181.0
2024-05-12,천안시 동남구,현지인방문자(a),132174.0
2024-05-12,천안시 서북구,외국인방문자(c),225.0
2024-05-12,천안시 서북구,외부방문자(b+c),110745.0
2024-05-12,천안시 서북구,외지인방문자(b),110520.0
2024-05-12,천안시 서북구,전체방문자(a+b+c),225510.0
2024-05-12,천안시 서북구,현지인방문자(a),114765.0
2024-05-13,천안시 동남구,외국인방문자(c),219.0
2024-05-13,천안시 동남구,외부방문자(b+c),107487.0
2024-05-13,천안시 동남구,외지인방문자(b),107268.0
2024-05-13,천안시 동남구,전체방문자(a+b+c),256909.0
2024-05-13,천안시 동남구,현지인방문자(a),149422.0
2024-05-13,천안시 서북구,외국인방문자(c),304.0
2024-05-13,천안시 서북구,외부방문자(b+c),92984.0
2024-05-13,천안시 서북구,외지인방문자(b),92680.0
2024-05-13,천안시 서북구,전체방문자(a+b+c),222243.0
2024-05-13,천안시 서북구,현지인방문자(a),129258.0
2024-05-14,천안시 동남구,외국인방문자(c),251.0
2024-05-14,천안시 동남구,외부방문자(b+c),120641.0
2024-05-14,천안시 동남구,외지인방문자(b),120390.0
2024-05-14,천안시 동남구,전체방문자(a+b+c),272187.0
2024-05-14,천안시 동남구,현지인방문자(a),151546.0
2024-05-14,천안시 서북구,외국인방문자(c),322.0
2024-05-14,천안시 서북구,외부방문자(b+c),105168.0
2024-05-14,천안시 서북구,외지인방문자(b),104846.0
2024-05-14,천안시 서북구,전체방문자(a+b+c),237139.0
2024-05-14,천안시 서북구,현지인방문자(a),131971.0
2024-05-15,천안시 동남구,외국인방문자(c),261.0
2024-05-15,천안시 동남구,외부방문자(b+c),130685.0
2024-05-15,천안시 동남구,외지인방문자(b),130424.0
2024-05-15,천안시 동남구,전체방문자(a+b+c),264416.0
2024-05-15,천안시 동남구,현지인방문자(a),133732.0
2024-05-15,천안시 서북구,외국인방문자(c),265.0
2024-05-15,천안시 서북구,외부방문자(b+c),105881.0
2024-05-15,천안시 서북구,외지인방문자(b),105616.0
2024-05-15,천안시 서북구,전체방문자(a+b+c),223012.0
2024-05-15,천안시 서북구,현지인방문자(a),117131.0
2024-05-16,천안시 동남구,외국인방문자(c),223.0
2024-05-16,천안시 동남구,외부방문자(b+c),113515.0
2024-05-16,천안시 동남구,외지인방문자(b),113292.0
2024-05-16,천안시 동남구,전체방문자(a+b+c),262832.0
2024-05-16,천안시 동남구,현지인방문자(a),149317.0
2024-05-16,천안시 서북구,외국인방문자(c),307.0
2024-05-16,천안시 서북구,외부방문자(b+c),102622.0
2024-05-16,천안시 서북구,외지인방문자(b),102316.0
2024-05-16,천안시 서북구,전체방문자(a+b+c),233386.0
2024-05-16,천안시 서북구,현지인방문자(a),130764.0
2024-05-17,천안시 동남구,외국인방문자(c),251.0
2024-05-17,천안시 동남구,외부방문자(b+c),122866.0
2024-05-17,천안시 동남구,외지인방문자(b),122616.0
2024-05-17,천안시 동남구,전체방문자(a+b+c),269989.0
2024-05-17,천안시 동남구,현지인방문자(a),147122.0
2024-05-17,천안시 서북구,외국인방문자(c),318.0
2024-05-17,천안시 서북구,외부방문자(b+c),112657.0
2024-05-17,천안시 서북구,외지인방문자(b),112340.0
2024-05-17,천안시 서북구,전체방문자(a+b+c),243809.0
2024-05-17,천안시 서북구,현지인방문자(a),131152.0
2024-05-18,천안시 동남구,외국인방문자(c),237.0
2024-05-18,천안시 동남구,외부방문자(b+c),167436.0
2024-05-18,천안시 동남구,외지인방문자(b),167198.0
2024-05-18,천안시 동남구,전체방문자(a+b+c),299547.0
2024-05-18,천안시 동남구,현지인방문자(a),132111.0
2024-05-18,천안시 서북구,외국인방문자(c),288.0
2024-05-18,천안시 서북구,외부방문자(b+c),139703.0
2024-05-18,천안시 서북구,외지인방문자(b),139416.0
2024-05-18,천안시 서북구,전체방문자(a+b+c),258815.0
2024-05-18,천안시 서북구,현지인방문자(a),119112.0
2024-05-19,천안시 동남구,외국인방문자(c),214.0
2024-05-19,천안시 동남구,외부방문자(b+c),156832.0
2024-05-19,천안시 동남구,외지인방문자(b),156618.0
2024-05-19,천안시 동남구,전체방문자(a+b+c),288156.0
2024-05-19,천안시 동남구,현지인방문자(a),131324.0
2024-05-19,천안시 서북구,외국인방문자(c),264.0
2024-05-19,천안시 서북구,외부방문자(b+c),118445.0
2024-05-19,천안시 서북구,외지인방문자(b),118181.0
2024-05-19,천안시 서북구,전체방문자(a+b+c),234453.0
2024-05-19,천안시 서북구,현지인방문자(a),116008.0
2024-05-20,천안시 동남구,외국인방문자(c),230.0
2024-05-20,천안시 동남구,외부방문자(b+c),107075.0
2024-05-20,천안시 동남구,외지인방문자(b),106844.0
2024-05-20,천안시 동남구,전체방문자(a+b+c),256353.0
2024-05-20,천안시 동남구,현지인방문자(a),149278.0
2024-05-20,천안시 서북구,외국인방문자(c),327.0
2024-05-20,천안시 서북구,외부방문자(b+c),96899.0
2024-05-20,천안시 서북구,외지인방문자(b),96572.0
2024-05-20,천안시 서북구,전체방문자(a+b+c),225793.0
2024-05-20,천안시 서북구,현지인방문자(a),128894.0
2024-05-21,천안시 동남구,외국인방문자(c),231.0
2024-05-21,천안시 동남구,외부방문자(b+c),115314.0
2024-05-21,천안시 동남구,외지인방문자(b),115084.0
2024-05-21,천안시 동남구,전체방문자(a+b+c),265079.0
2024-05-21,천안시 동남구,현지인방문자(a),149765.0
2024-05-21,천안시 서북구,외국인방문자(c),370.0
2024-05-21,천안시 서북구,외부방문자(b+c),100379.0
2024-05-21,천안시 서북구,외지인방문자(b),100009.0
2024-05-21,천안시 서북구,전체방문자(a+b+c),230219.0
2024-05-21,천안시 서북구,현지인방문자(a),129840.0
2024-05-22,천안시 동남구,외국인방문자(c),262.0
2024-05-22,천안시 동남구,외부방문자(b+c),130315.0
2024-05-22,천안시 동남구,외지인방문자(b),130053.0
2024-05-22,천안시 동남구,전체방문자(a+b+c),282194.0
2024-05-22,천안시 동남구,현지인방문자(a),151879.0
2024-05-22,천안시 서북구,외국인방문자(c),388.0
2024-05-22,천안시 서북구,외부방문자(b+c),103211.0
2024-05-22,천안시 서북구,외지인방문자(b),102823.0
2024-05-22,천안시 서북구,전체방문자(a+b+c),233407.0
2024-05-22,천안시 서북구,현지인방문자(a),130196.0
2024-05-23,천안시 동남구,외국인방문자(c),285.0
2024-05-23,천안시 동남구,외부방문자(b+c),128990.0
2024-05-23,천안시 동남구,외지인방문자(b),128706.0
2024-05-23,천안시 동남구,전체방문자(a+b+c),279329.0
2024-05-23,천안시 동남구,현지인방문자(a),150339.0
2024-05-23,천안시 서북구,외국인방문자(c),361.0
2024-05-23,천안시 서북구,외부방문자(b+c),107212.0
2024-05-23,천안시 서북구,외지인방문자(b),106852.0
2024-05-23,천안시 서북구,전체방문자(a+b+c),238200.0
2024-05-23,천안시 서북구,현지인방문자(a),130988.0
2024-05-24,천안시 동남구,외국인방문자(c),308.0
2024-05-24,천안시 동남구,외부방문자(b+c),137438.0
2024-05-24,천안시 동남구,외지인방문자(b),137130.0
2024-05-24,천안시 동남구,전체방문자(a+b+c),286083.0
2024-05-24,천안시 동남구,현지인방문자(a),148645.0
2024-05-24,천안시 서북구,외국인방문자(c),338.0
2024-05-24,천안시 서북구,외부방문자(b+c),117130.0
2024-05-24,천안시 서북구,외지인방문자(b),116792.0
2024-05-24,천안시 서북구,전체방문자(a+b+c),249045.0
2024-05-24,천안시 서북구,현지인방문자(a),131915.0
2024-05-25,천안시 동남구,외국인방문자(c),285.0
2024-05-25,천안시 동남구,외부방문자(b+c),184823.0
2024-05-25,천안시 동남구,외지인방문자(b),184538.0
2024-05-25,천안시 동남구,전체방문자(a+b+c),318684.0
2024-05-25,천안시 동남구,현지인방문자(a),133861.0
2024-05-25,천안시 서북구,외국인방문자(c),282.0
2024-05-25,천안시 서북구,외부방문자(b+c),145924.0
2024-05-25,천안시 서북구,외지인방문자(b),145642.0
2024-05-25,천안시 서북구,전체방문자(a+b+c),264021.0
2024-05-25,천안시 서북구,현지인방문자(a),118097.0
2024-05-26,천안시 동남구,외국인방문자(c),226.0
2024-05-26,천안시 동남구,외부방문자(b+c),157365.0
2024-05-26,천안시 동남구,외지인방문자(b),157140.0
2024-05-26,천안시 동남구,전체방문자(a+b+c),285101.0
2024-05-26,천안시 동남구,현지인방문자(a),127736.0
2024-05-26,천안시 서북구,외국인방문자(c),249.0
2024-05-26,천안시 서북구,외부방문자(b+c),114678.0
2024-05-26,천안시 서북구,외지인방문자(b),114429.0
2024-05-26,천안시 서북구,전체방문자(a+b+c),226244.0
2024-05-26,천안시 서북구,현지인방문자(a),111566.0
2024-05-27,천안시 동남구,외국인방문자(c),239.0
2024-05-27,천안시 동남구,외부방문자(b+c),113145.0
2024-05-27,천안시 동남구,외지인방문자(b),112906.0
2024-05-27,천안시 동남구,전체방문자(a+b+c),261195.0
2024-05-27,천안시 동남구,현지인방문자(a),148050.0
2024-05-27,천안시 서북구,외국인방문자(c),367.0
2024-05-27,천안시 서북구,외부방문자(b+c),100799.0
2024-05-27,천안시 서북구,외지인방문자(b),100432.0
2024-05-27,천안시 서북구,전체방문자(a+b+c),229743.0
2024-05-27,천안시 서북구,현지인방문자(a),128944.0
2024-05-28,천안시 동남구,외국인방문자(c),272.0
2024-05-28,천안시 동남구,외부방문자(b+c),120378.0
2024-05-28,천안시 동남구,외지인방문자(b),120106.0
2024-05-28,천안시 동남구,전체방문자(a+b+c),269800.0
2024-05-28,천안시 동남구,현지인방문자(a),149422.0
2024-05-28,천안시 서북구,외국인방문자(c),372.0
2024-05-28,천안시 서북구,외부방문자(b+c),105557.0
2024-05-28,천안시 서북구,외지인방문자(b),105186.0
2024-05-28,천안시 서북구,전체방문자(a+b+c),236265.0
2024-05-28,천안시 서북구,현지인방문자(a),130708.0
2024-05-29,천안시 동남구,외국인방문자(c),354.0
2024-05-29,천안시 동남구,외부방문자(b+c),121352.0
2024-05-29,천안시 동남구,외지인방문자(b),120998.0
2024-05-29,천안시 동남구,전체방문자(a+b+c),270837.0
2024-05-29,천안시 동남구,현지인방문자(a),149485.0
2024-05-29,천안시 서북구,외국인방문자(c),377.0
2024-05-29,천안시 서북구,외부방문자(b+c),107855.0
2024-05-29,천안시 서북구,외지인방문자(b),107478.0
2024-05-29,천안시 서북구,전체방문자(a+b+c),239371.0
2024-05-29,천안시 서북구,현지인방문자(a),131516.0
2024-05-30,천안시 동남구,외국인방문자(c),302.0
2024-05-30,천안시 동남구,외부방문자(b+c),118077.0
2024-05-30,천안시 동남구,외지인방문자(b),117775.0
2024-05-30,천안시 동남구,전체방문자(a+b+c),267065.0
2024-05-30,천안시 동남구,현지인방문자(a),148988.0
2024-05-30,천안시 서북구,외국인방문자(c),328.0
2024-05-30,천안시 서북구,외부방문자(b+c),108191.0
2024-05-30,천안시 서북구,외지인방문자(b),107863.0
2024-05-30,천안시 서북구,전체방문자(a+b+c),239080.0
2024-05-30,천안시 서북구,현지인방문자(a),130890.0
2024-05-31,천안시 동남구,외국인방문자(c),373.0
2024-05-31,천안시 동남구,외부방문자(b+c),130237.0
2024-05-31,천안시 동남구,외지인방문자(b),129864.0
2024-05-31,천안시 동남구,전체방문자(a+b+c),277139.0
2024-05-31,천안시 동남구,현지인방문자(a),146902.0
2024-05-31,천안시 서북구,외국인방문자(c),315.0
2024-05-31,천안시 서북구,외부방문자(b+c),120995.0
2024-05-31,천안시 서북구,외지인방문자(b),120680.0
2024-05-31,천안시 서북구,전체방문자(a+b+c),252896.0
2024-05-31,천안시 서북구,현지인방문자(a),131901.0
2024-06-01,천안시 동남구,외국인방문자(c),247.0
2024-06-01,천안시 동남구,외부방문자(b+c),156935.0
2024-06-01,천안시 동남구,외지인방문자(b),156688.0
2024-06-01,천안시 동남구,전체방문자(a+b+c),293936.0
2024-06-01,천안시 동남구,현지인방문자(a),137000.0
2024-06-01,천안시 서북구,외국인방문자(c),262.0
2024-06-01,천안시 서북구,외부방문자(b+c),126749.0
2024-06-01,천안시 서북구,외지인방문자(b),126486.0
2024-06-01,천안시 서북구,전체방문자(a+b+c),250799.0
2024-06-01,천안시 서북구,현지인방문자(a),124050.0
2024-06-02,천안시 동남구,외국인방문자(c),319.0
2024-06-02,천안시 동남구,외부방문자(b+c),142983.0
2024-06-02,천안시 동남구,외지인방문자(b),142664.0
2024-06-02,천안시 동남구,전체방문자(a+b+c),277281.0
2024-06-02,천안시 동남구,현지인방문자(a),134298.0
2024-06-02,천안시 서북구,외국인방문자(c),295.0
2024-06-02,천안시 서북구,외부방문자(b+c),106870.0
2024-06-02,천안시 서북구,외지인방문자(b),106575.0
2024-06-02,천안시 서북구,전체방문자(a+b+c),226273.0
2024-06-02,천안시 서북구,현지인방문자(a),119402.0
2024-06-03,천안시 동남구,외국인방문자(c),297.0
2024-06-03,천안시 동남구,외부방문자(b+c),100110.0
2024-06-03,천안시 동남구,외지인방문자(b),99813.0
2024-06-03,천안시 동남구,전체방문자(a+b+c),252769.0
2024-06-03,천안시 동남구,현지인방문자(a),152660.0
2024-06-03,천안시 서북구,외국인방문자(c),332.0
2024-06-03,천안시 서북구,외부방문자(b+c),84612.0
2024-06-03,천안시 서북구,외지인방문자(b),84280.0
2024-06-03,천안시 서북구,전체방문자(a+b+c),219653.0
2024-06-03,천안시 서북구,현지인방문자(a),135040.0
2024-06-04,천안시 동남구,외국인방문자(c),323.0
2024-06-04,천안시 동남구,외부방문자(b+c),105526.0
2024-06-04,천안시 동남구,외지인방문자(b),105203.0
2024-06-04,천안시 동남구,전체방문자(a+b+c),259127.0
2024-06-04,천안시 동남구,현지인방문자(a),153601.0
2024-06-04,천안시 서북구,외국인방문자(c),471.0
2024-06-04,천안시 서북구,외부방문자(b+c),88510.0
2024-06-04,천안시 서북구,외지인방문자(b),88039.0
2024-06-04,천안시 서북구,전체방문자(a+b+c),223456.0
2024-06-04,천안시 서북구,현지인방문자(a),134946.0
2024-06-05,천안시 동남구,외국인방문자(c),336.0
2024-06-05,천안시 동남구,외부방문자(b+c),119497.0
2024-06-05,천안시 동남구,외지인방문자(b),119161.0
2024-06-05,천안시 동남구,전체방문자(a+b+c),275611.0
2024-06-05,천안시 동남구,현지인방문자(a),156114.0
2024-06-05,천안시 서북구,외국인방문자(c),347.0
2024-06-05,천안시 서북구,외부방문자(b+c),104087.0
2024-06-05,천안시 서북구,외지인방문자(b),103740.0
2024-06-05,천안시 서북구,전체방문자(a+b+c),242354.0
2024-06-05,천안시 서북구,현지인방문자(a),138268.0
2024-06-06,천안시 동남구,외국인방문자(c),285.0
2024-06-06,천안시 동남구,외부방문자(b+c),143729.0
2024-06-06,천안시 동남구,외지인방문자(b),143444.0
2024-06-06,천안시 동남구,전체방문자(a+b+c),279036.0
2024-06-06,천안시 동남구,현지인방문자(a),135306.0
2024-06-06,천안시 서북구,외국인방문자(c),305.0
2024-06-06,천안시 서북구,외부방문자(b+c),107258.0
2024-06-06,천안시 서북구,외지인방문자(b),106953.0
2024-06-06,천안시 서북구,전체방문자(a+b+c),227452.0
2024-06-06,천안시 서북구,현지인방문자(a),120194.0
2024-06-07,천안시 동남구,외국인방문자(c),306.0
2024-06-07,천안시 동남구,외부방문자(b+c),125620.0
2024-06-07,천안시 동남구,외지인방문자(b),125314.0
2024-06-07,천안시 동남구,전체방문자(a+b+c),269620.0
2024-06-07,천안시 동남구,현지인방문자(a),144000.0
2024-06-07,천안시 서북구,외국인방문자(c),315.0
2024-06-07,천안시 서북구,외부방문자(b+c),105640.0
2024-06-07,천안시 서북구,외지인방문자(b),105326.0
2024-06-07,천안시 서북구,전체방문자(a+b+c),233954.0
2024-06-07,천안시 서북구,현지인방문자(a),128314.0
2024-06-08,천안시 동남구,외국인방문자(c),262.0
2024-06-08,천안시 동남구,외부방문자(b+c),157580.0
2024-06-08,천안시 동남구,외지인방문자(b),157318.0
2024-06-08,천안시 동남구,전체방문자(a+b+c),288518.0
2024-06-08,천안시 동남구,현지인방문자(a),130938.0
2024-06-08,천안시 서북구,외국인방문자(c),280.0
2024-06-08,천안시 서북구,외부방문자(b+c),124807.0
2024-06-08,천안시 서북구,외지인방문자(b),124526.0
2024-06-08,천안시 서북구,전체방문자(a+b+c),243782.0
2024-06-08,천안시 서북구,현지인방문자(a),118976.0
2024-06-09,천안시 동남구,외국인방문자(c),275.0
2024-06-09,천안시 동남구,외부방문자(b+c),144542.0
2024-06-09,천안시 동남구,외지인방문자(b),144266.0
2024-06-09,천안시 동남구,전체방문자(a+b+c),276705.0
2024-06-09,천안시 동남구,현지인방문자(a),132164.0
2024-06-09,천안시 서북구,외국인방문자(c),271.0
2024-06-09,천안시 서북구,외부방문자(b+c),100077.0
2024-06-09,천안시 서북구,외지인방문자(b),99806.0
2024-06-09,천안시 서북구,전체방문자(a+b+c),216869.0
2024-06-09,천안시 서북구,현지인방문자(a),116792.0
2024-06-10,천안시 동남구,외국인방문자(c),249.0
2024-06-10,천안시 동남구,외부방문자(b+c),105847.0
2024-06-10,천안시 동남구,외지인방문자(b),105598.0
2024-06-10,천안시 동남구,전체방문자(a+b+c),258633.0
2024-06-10,천안시 동남구,현지인방문자(a),152786.0
2024-06-10,천안시 서북구,외국인방문자(c),315.0
2024-06-10,천안시 서북구,외부방문자(b+c),90370.0
2024-06-10,천안시 서북구,외지인방문자(b),90055.0
2024-06-10,천안시 서북구,전체방문자(a+b+c),225162.0
2024-06-10,천안시 서북구,현지인방문자(a),134792.0
2024-06-11,천안시 동남구,외국인방문자(c),273.0
2024-06-11,천안시 동남구,외부방문자(b+c),107916.0
2024-06-11,천안시 동남구,외지인방문자(b),107642.0
2024-06-11,천안시 동남구,전체방문자(a+b+c),260348.0
2024-06-11,천안시 동남구,현지인방문자(a),152432.0
2024-06-11,천안시 서북구,외국인방문자(c),370.0
2024-06-11,천안시 서북구,외부방문자(b+c),94237.0
2024-06-11,천안시 서북구,외지인방문자(b),93866.0
2024-06-11,천안시 서북구,전체방문자(a+b+c),229673.0
2024-06-11,천안시 서북구,현지인방문자(a),135436.0
2024-06-12,천안시 동남구,외국인방문자(c),284.0
2024-06-12,천안시 동남구,외부방문자(b+c),110398.0
2024-06-12,천안시 동남구,외지인방문자(b),110114.0
2024-06-12,천안시 동남구,전체방문자(a+b+c),264412.0
2024-06-12,천안시 동남구,현지인방문자(a),154014.0
2024-06-12,천안시 서북구,외국인방문자(c),380.0
2024-06-12,천안시 서북구,외부방문자(b+c),97341.0
2024-06-12,천안시 서북구,외지인방문자(b),96960.0
2024-06-12,천안시 서북구,전체방문자(a+b+c),233946.0
2024-06-12,천안시 서북구,현지인방문자(a),136605.0
2024-06-13,천안시 동남구,외국인방문자(c),252.0
2024-06-13,천안시 동남구,외부방문자(b+c),112416.0
2024-06-13,천안시 동남구,외지인방문자(b),112164.0
2024-06-13,천안시 동남구,전체방문자(a+b+c),265195.0
2024-06-13,천안시 동남구,현지인방문자(a),152778.0
2024-06-13,천안시 서북구,외국인방문자(c),351.0
2024-06-13,천안시 서북구,외부방문자(b+c),98971.0
2024-06-13,천안시 서북구,외지인방문자(b),98620.0
2024-06-13,천안시 서북구,전체방문자(a+b+c),234484.0
2024-06-13,천안시 서북구,현지인방문자(a),135513.0
2024-06-14,천안시 동남구,외국인방문자(c),268.0
2024-06-14,천안시 동남구,외부방문자(b+c),121886.0
2024-06-14,천안시 동남구,외지인방문자(b),121618.0
2024-06-14,천안시 동남구,전체방문자(a+b+c),272235.0
2024-06-14,천안시 동남구,현지인방문자(a),150350.0
2024-06-14,천안시 서북구,외국인방문자(c),329.0
2024-06-14,천안시 서북구,외부방문자(b+c),110519.0
2024-06-14,천안시 서북구,외지인방문자(b),110190.0
2024-06-14,천안시 서북구,전체방문자(a+b+c),247075.0
2024-06-14,천안시 서북구,현지인방문자(a),136556.0
2024-06-15,천안시 동남구,외국인방문자(c),258.0
2024-06-15,천안시 동남구,외부방문자(b+c),164173.0
2024-06-15,천안시 동남구,외지인방문자(b),163916.0
2024-06-15,천안시 동남구,전체방문자(a+b+c),298430.0
2024-06-15,천안시 동남구,현지인방문자(a),134256.0
2024-06-15,천안시 서북구,외국인방문자(c),281.0
2024-06-15,천안시 서북구,외부방문자(b+c),148439.0
2024-06-15,천안시 서북구,외지인방문자(b),148158.0
2024-06-15,천안시 서북구,전체방문자(a+b+c),272675.0
2024-06-15,천안시 서북구,현지인방문자(a),124236.0
2024-06-16,천안시 동남구,외국인방문자(c),238.0
2024-06-16,천안시 동남구,외부방문자(b+c),148029.0
2024-06-16,천안시 동남구,외지인방문자(b),147791.0
2024-06-16,천안시 동남구,전체방문자(a+b+c),281834.0
2024-06-16,천안시 동남구,현지인방문자(a),133805.0
2024-06-16,천안시 서북구,외국인방문자(c),312.0
2024-06-16,천안시 서북구,외부방문자(b+c),117012.0
2024-06-16,천안시 서북구,외지인방문자(b),116700.0
2024-06-16,천안시 서북구,전체방문자(a+b+c),236824.0
2024-06-16,천안시 서북구,현지인방문자(a),119812.0
2024-06-17,천안시 동남구,외국인방문자(c),248.0
2024-06-17,천안시 동남구,외부방문자(b+c),107684.0
2024-06-17,천안시 동남구,외지인방문자(b),107436.0
2024-06-17,천안시 동남구,전체방문자(a+b+c),256893.0
2024-06-17,천안시 동남구,현지인방문자(a),149208.0
2024-06-17,천안시 서북구,외국인방문자(c),335.0
2024-06-17,천안시 서북구,외부방문자(b+c),97975.0
2024-06-17,천안시 서북구,외지인방문자(b),97640.0
2024-06-17,천안시 서북구,전체방문자(a+b+c),232399.0
2024-06-17,천안시 서북구,현지인방문자(a),134424.0
2024-06-18,천안시 동남구,외국인방문자(c),258.0
2024-06-18,천안시 동남구,외부방문자(b+c),111337.0
2024-06-18,천안시 동남구,외지인방문자(b),111080.0
2024-06-18,천안시 동남구,전체방문자(a+b+c),261396.0
2024-06-18,천안시 동남구,현지인방문자(a),150059.0
2024-06-18,천안시 서북구,외국인방문자(c),380.0
2024-06-18,천안시 서북구,외부방문자(b+c),100435.0
2024-06-18,천안시 서북구,외지인방문자(b),100054.0
