기준년월,기초지자체,중분류,소비액(천원)
20240204,천안시 동남구,식음료,313268
20240204,천안시 동남구,관광유원시설,1353
20240205,천안시 동남구,호텔,430
20240205,천안시 동남구,콘도,9358
20240205,천안시 동남구,기타숙박,9543
20240205,천안시 동남구,레저용품쇼핑,5995
20240205,천안시 동남구,대형쇼핑몰,98173
20240205,천안시 동남구,골프장,4209
20240205,천안시 동남구,기타레저,1750
20240205,천안시 동남구,문화서비스,1487
20240205,천안시 동남구,식음료,190913
20240205,천안시 동남구,관광기념품,3358
20240206,천안시 동남구,호텔,275
20240206,천안시 동남구,콘도,1784
20240206,천안시 동남구,기타숙박,4162
20240206,천안시 동남구,레저용품쇼핑,4750
20240206,천안시 동남구,대형쇼핑몰,86783
20240206,천안시 동남구,골프장,14343
20240206,천안시 동남구,기타레저,1738
20240206,천안시 동남구,문화서비스,1729
20240206,천안시 동남구,식음료,206787
20240207,천안시 동남구,콘도,2696
20240207,천안시 동남구,기타숙박,3355
20240207,천안시 동남구,관광기념품,172
20240207,천안시 동남구,레저용품쇼핑,5156
20240207,천안시 동남구,대형쇼핑몰,117733
20240207,천안시 동남구,골프장,10688
20240207,천안시 동남구,기타레저,1809
20240207,천안시 동남구,문화서비스,1748
20240207,천안시 동남구,식음료,220388
20240208,천안시 동남구,콘도,8275
20240208,천안시 동남구,기타숙박,4540
20240208,천안시 동남구,관광기념품,739
20240208,천안시 동남구,레저용품쇼핑,13484
20240208,천안시 동남구,대형쇼핑몰,156016
20240208,천안시 동남구,골프장,12562
20240208,천안시 동남구,기타레저,2061
20240208,천안시 동남구,문화서비스,2150
20240208,천안시 동남구,식음료,278643
20240209,천안시 동남구,콘도,17924
20240209,천안시 동남구,캠핑장/펜션,78
20240209,천안시 동남구,기타숙박,3465
20240209,천안시 동남구,관광기념품,315
20240209,천안시 동남구,레저용품쇼핑,9693
20240209,천안시 동남구,대형쇼핑몰,85128
20240209,천안시 동남구,관광유원시설,564
20240209,천안시 동남구,골프장,24787
20240209,천안시 동남구,기타레저,3003
20240209,천안시 동남구,문화서비스,4205
20240209,천안시 동남구,식음료,310588
20240210,천안시 동남구,호텔,525
20240210,천안시 동남구,콘도,21741
20240210,천안시 동남구,캠핑장/펜션,197
20240210,천안시 동남구,기타숙박,3887
20240210,천안시 동남구,관광기념품,290
20240210,천안시 동남구,레저용품쇼핑,2331
20240210,천안시 동남구,대형쇼핑몰,38579
20240210,천안시 동남구,관광유원시설,1074
20240210,천안시 동남구,골프장,10270
20240210,천안시 동남구,기타레저,1662
20240210,천안시 동남구,문화서비스,5331
20240210,천안시 동남구,식음료,277331
20240211,천안시 동남구,호텔,225
20240211,천안시 동남구,콘도,31418
20240211,천안시 동남구,캠핑장/펜션,256
20240211,천안시 동남구,기타숙박,5096
20240211,천안시 동남구,관광기념품,3390
20240211,천안시 동남구,레저용품쇼핑,11389
20240211,천안시 동남구,대형쇼핑몰,219545
20240211,천안시 동남구,관광유원시설,2469
20240211,천안시 동남구,골프장,33492
20240211,천안시 동남구,기타레저,3642
20240211,천안시 동남구,문화서비스,7051
20240211,천안시 동남구,식음료,341481
20240212,천안시 동남구,호텔,130
20240212,천안시 동남구,콘도,21729
20240212,천안시 동남구,캠핑장/펜션,36
20240212,천안시 동남구,기타숙박,4167
20240212,천안시 동남구,관광기념품,956
20240212,천안시 동남구,레저용품쇼핑,12098
20240212,천안시 동남구,대형쇼핑몰,233119
20240212,천안시 동남구,골프장,34467
20240212,천안시 동남구,기타레저,3598
20240212,천안시 동남구,문화서비스,6864
20240212,천안시 동남구,식음료,287134
20240213,천안시 동남구,호텔,425
20240213,천안시 동남구,콘도,7656
20240213,천안시 동남구,기타숙박,6095
20240213,천안시 동남구,관광기념품,542
20240213,천안시 동남구,레저용품쇼핑,6496
20240213,천안시 동남구,대형쇼핑몰,98880
20240213,천안시 동남구,골프장,21696
20240213,천안시 동남구,기타레저,1972
20240213,천안시 동남구,문화서비스,1894
20240213,천안시 동남구,식음료,191286
20240214,천안시 동남구,콘도,3162
20240214,천안시 동남구,기타숙박,7822
20240214,천안시 동남구,관광기념품,143
20240214,천안시 동남구,레저용품쇼핑,10451
20240214,천안시 동남구,대형쇼핑몰,76782
20240214,천안시 동남구,골프장,20579
20240214,천안시 동남구,기타레저,1750
20240214,천안시 동남구,문화서비스,2394
20240214,천안시 동남구,식음료,201008
20240215,천안시 동남구,콘도,4876
20240215,천안시 동남구,기타숙박,7831
20240215,천안시 동남구,관광기념품,412
20240215,천안시 동남구,레저용품쇼핑,8124
20240215,천안시 동남구,대형쇼핑몰,103968
20240215,천안시 동남구,골프장,9444
20240215,천안시 동남구,기타레저,1698
20240215,천안시 동남구,문화서비스,2228
20240215,천안시 동남구,식음료,209308
20240216,천안시 동남구,콘도,7680
20240216,천안시 동남구,기타숙박,5067
20240216,천안시 동남구,관광기념품,209
20240216,천안시 동남구,레저용품쇼핑,9748
20240216,천안시 동남구,대형쇼핑몰,99044
20240216,천안시 동남구,골프장,23120
20240216,천안시 동남구,기타레저,1744
20240216,천안시 동남구,문화서비스,2460
20240216,천안시 동남구,식음료,252321
20240217,천안시 동남구,콘도,18178
20240217,천안시 동남구,캠핑장/펜션,357
20240217,천안시 동남구,기타숙박,6494
20240217,천안시 동남구,관광기념품,484
20240217,천안시 동남구,레저용품쇼핑,16397
20240217,천안시 동남구,대형쇼핑몰,236709
20240217,천안시 동남구,관광유원시설,884
20240217,천안시 동남구,골프장,38139
20240217,천안시 동남구,기타레저,5263
20240217,천안시 동남구,문화서비스,5169
20240217,천안시 동남구,식음료,392154
20240218,천안시 동남구,호텔,295
20240218,천안시 동남구,콘도,18537
20240218,천안시 동남구,캠핑장/펜션,67
20240218,천안시 동남구,기타숙박,6004
20240218,천안시 동남구,관광기념품,460
20240218,천안시 동남구,레저용품쇼핑,16565
20240218,천안시 동남구,대형쇼핑몰,300564
20240218,천안시 동남구,골프장,38238
20240218,천안시 동남구,기타레저,3841
20240218,천안시 동남구,문화서비스,5304
20240218,천안시 동남구,식음료,297319
20240219,천안시 동남구,호텔,385
20240219,천안시 동남구,콘도,6805
20240219,천안시 동남구,기타숙박,3992
20240219,천안시 동남구,레저용품쇼핑,6808
20240219,천안시 동남구,대형쇼핑몰,73011
20240219,천안시 동남구,골프장,11461
20240219,천안시 동남구,기타레저,1654
20240219,천안시 동남구,문화서비스,2090
20240219,천안시 동남구,식음료,183182
20240220,천안시 동남구,호텔,425
20240220,천안시 동남구,콘도,3090
20240220,천안시 동남구,기타숙박,4970
20240220,천안시 동남구,레저용품쇼핑,9360
20240220,천안시 동남구,대형쇼핑몰,129412
20240220,천안시 동남구,골프장,12996
20240220,천안시 동남구,기타레저,2422
20240220,천안시 동남구,문화서비스,2010
20240220,천안시 동남구,식음료,232717
20240221,천안시 동남구,콘도,2819
20240221,천안시 동남구,기타숙박,6125
20240221,천안시 동남구,관광기념품,160
20240221,천안시 동남구,레저용품쇼핑,12089
20240221,천안시 동남구,대형쇼핑몰,85709
20240221,천안시 동남구,골프장,5805
20240221,천안시 동남구,기타레저,1693
20240221,천안시 동남구,문화서비스,2034
20240221,천안시 동남구,식음료,215730
20240222,천안시 동남구,호텔,280
20240222,천안시 동남구,콘도,6081
20240222,천안시 동남구,기타숙박,4661
20240222,천안시 동남구,레저용품쇼핑,8340
20240222,천안시 동남구,대형쇼핑몰,85136
20240222,천안시 동남구,골프장,3802
20240222,천안시 동남구,기타레저,1923
20240222,천안시 동남구,문화서비스,3158
20240222,천안시 동남구,식음료,216489
20240223,천안시 동남구,콘도,10851
20240223,천안시 동남구,캠핑장/펜션,204
20240223,천안시 동남구,기타숙박,6572
20240223,천안시 동남구,관광기념품,281
20240223,천안시 동남구,레저용품쇼핑,9807
20240223,천안시 동남구,대형쇼핑몰,168696
20240223,천안시 동남구,골프장,4681
20240223,천안시 동남구,기타레저,2983
20240223,천안시 동남구,문화서비스,4458
20240223,천안시 동남구,식음료,264631
20240224,천안시 동남구,콘도,14797
20240224,천안시 동남구,캠핑장/펜션,242
20240224,천안시 동남구,기타숙박,7534
20240224,천안시 동남구,관광기념품,1638
20240224,천안시 동남구,레저용품쇼핑,11498
20240224,천안시 동남구,대형쇼핑몰,241647
20240224,천안시 동남구,골프장,33128
20240224,천안시 동남구,기타레저,4615
20240224,천안시 동남구,문화서비스,10757
20240224,천안시 동남구,식음료,380535
20240225,천안시 동남구,콘도,18013
20240225,천안시 동남구,캠핑장/펜션,127
20240225,천안시 동남구,기타숙박,4718
20240225,천안시 동남구,관광기념품,558
20240225,천안시 동남구,레저용품쇼핑,15254
20240225,천안시 동남구,대형쇼핑몰,217982
20240225,천안시 동남구,관광유원시설,1414
20240225,천안시 동남구,골프장,11743
20240225,천안시 동남구,기타레저,4502
20240225,천안시 동남구,문화서비스,11058
20240225,천안시 동남구,식음료,333383
20240226,천안시 동남구,콘도,10771
20240226,천안시 동남구,기타숙박,4273
20240226,천안시 동남구,관광기념품,208
20240226,천안시 동남구,레저용품쇼핑,9796
20240226,천안시 동남구,대형쇼핑몰,74009
20240226,천안시 동남구,골프장,23167
20240226,천안시 동남구,기타레저,1869
20240226,천안시 동남구,문화서비스,3560
20240226,천안시 동남구,식음료,207207
20240227,천안시 동남구,콘도,4538
20240227,천안시 동남구,캠핑장/펜션,61
20240227,천안시 동남구,기타숙박,4032
20240227,천안시 동남구,관광기념품,338
20240227,천안시 동남구,레저용품쇼핑,11998
20240227,천안시 동남구,대형쇼핑몰,95101
20240227,천안시 동남구,골프장,27455
20240227,천안시 동남구,기타레저,1768
20240227,천안시 동남구,문화서비스,4392
20240227,천안시 동남구,식음료,236142
20240228,천안시 동남구,콘도,10687
20240228,천안시 동남구,기타숙박,3881
20240228,천안시 동남구,관광기념품,187
20240228,천안시 동남구,레저용품쇼핑,10156
20240228,천안시 동남구,대형쇼핑몰,85885
20240228,천안시 동남구,골프장,29307
20240228,천안시 동남구,기타레저,1969
20240228,천안시 동남구,문화서비스,4214
20240228,천안시 동남구,식음료,256907
20240229,천안시 동남구,호텔,455
20240229,천안시 동남구,콘도,14444
20240229,천안시 동남구,캠핑장/펜션,90
20240229,천안시 동남구,기타숙박,5884
20240229,천안시 동남구,관광기념품,374
20240229,천안시 동남구,레저용품쇼핑,12566
20240229,천안시 동남구,대형쇼핑몰,88807
20240229,천안시 동남구,관광유원시설,1103
20240229,천안시 동남구,골프장,24973
20240229,천안시 동남구,기타레저,2603
20240229,천안시 동남구,문화서비스,5246
20240229,천안시 동남구,식음료,293797
20240201,천안시 동남구,호텔,20
20240201,천안시 동남구,관광유원시설,210
20240203,천안시 동남구,호텔,115
20240204,천안시 동남구,호텔,45
20240204,천안시 동남구,렌터카,0
20240205,천안시 동남구,관광유원시설,94
20240206,천안시 동남구,렌터카,1000
20240206,천안시 동남구,관광기념품,100
20240206,천안시 동남구,관광유원시설,190
20240207,천안시 동남구,호텔,95
20240207,천안시 동남구,여행업,400
20240207,천안시 동남구,렌터카,230
20240207,천안시 동남구,관광유원시설,5276
20240208,천안시 동남구,호텔,45
20240208,천안시 동남구,여행업,0
20240208,천안시 동남구,렌터카,0
20240208,천안시 동남구,관광유원시설,96
20240209,천안시 동남구,호텔,0
20240210,천안시 동남구,여행업,0
20240210,천안시 동남구,렌터카,200
20240211,천안시 동남구,여행업,0
20240211,천안시 동남구,렌터카,296
20240212,천안시 동남구,렌터카,88
20240212,천안시 동남구,관광유원시설,1787
20240213,천안시 동남구,관광유원시설,353
20240213,천안시 동남구,렌터카,0
20240214,천안시 동남구,호텔,100
20240214,천안시 동남구,렌터카,0
20240214,천안시 동남구,관광유원시설,572
20240215,천안시 동남구,호텔,45
20240215,천안시 동남구,렌터카,85
20240215,천안시 동남구,관광유원시설,120
20240216,천안시 동남구,호텔,170
20240216,천안시 동남구,렌터카,0
20240216,천안시 동남구,관광유원시설,193
20240217,천안시 동남구,호텔,100
20240218,천안시 동남구,여행업,0
20240218,천안시 동남구,관광유원시설,941
20240219,천안시 동남구,렌터카,860
20240219,천안시 동남구,관광기념품,236
20240219,천안시 동남구,관광유원시설,86
20240220,천안시 동남구,렌터카,0
20240220,천안시 동남구,관광기념품,145
20240220,천안시 동남구,관광유원시설,181
20240221,천안시 동남구,호텔,95
20240221,천안시 동남구,렌터카,60
20240221,천안시 동남구,관광유원시설,109
20240222,천안시 동남구,렌터카,0
20240222,천안시 동남구,관광기념품,387
20240222,천안시 동남구,관광유원시설,172
20240223,천안시 동남구,호텔,200
20240223,천안시 동남구,렌터카,0
20240223,천안시 동남구,관광유원시설,570
20240224,천안시 동남구,호텔,85
20240224,천안시 동남구,여행업,0
20240224,천안시 동남구,관광유원시설,1400
20240225,천안시 동남구,호텔,225
20240225,천안시 동남구,렌터카,780
20240226,천안시 동남구,호텔,265
20240226,천안시 동남구,렌터카,0
20240226,천안시 동남구,관광유원시설,203
20240227,천안시 동남구,호텔,95
20240227,천안시 동남구,렌터카,2330
20240227,천안시 동남구,관광유원시설,604
20240228,천안시 동남구,호텔,95
20240228,천안시 동남구,렌터카,190
20240228,천안시 동남구,관광유원시설,714
20240229,천안시 동남구,렌터카,0
20240301,천안시 동남구,관광총소비,939166
20240302,천안시 동남구,관광총소비,964899
20240303,천안시 동남구,관광총소비,862878
20240304,천안시 동남구,관광총소비,385989
20240305,천안시 동남구,관광총소비,363889
20240306,천안시 동남구,관광총소비,413854
20240307,천안시 동남구,관광총소비,417698
20240308,천안시 동남구,관광총소비,471204
20240309,천안시 동남구,관광총소비,790208
20240310,천안시 동남구,관광총소비,703897
20240311,천안시 동남구,관광총소비,397769
20240312,천안시 동남구,관광총소비,395199
20240313,천안시 동남구,관광총소비,443152
20240314,천안시 동남구,관광총소비,438449
20240315,천안시 동남구,관광총소비,551653
20240316,천안시 동남구,관광총소비,871531
20240317,천안시 동남구,관광총소비,756019
20240318,천안시 동남구,관광총소비,323253
20240319,천안시 동남구,관광총소비,404957
20240320,천안시 동남구,관광총소비,402162
20240321,천안시 동남구,관광총소비,446216
20240322,천안시 동남구,관광총소비,506884
20240323,천안시 동남구,관광총소비,827994
20240324,천안시 동남구,관광총소비,697820
20240325,천안시 동남구,관광총소비,409655
20240326,천안시 동남구,관광총소비,401577
20240327,천안시 동남구,관광총소비,433577
20240328,천안시 동남구,관광총소비,378130
20240329,천안시 동남구,관광총소비,482044
20240330,천안시 동남구,관광총소비,901288
20240331,천안시 동남구,관광총소비,781320
20240301,천안시 동남구,호텔,365
20240301,천안시 동남구,콘도,32602
20240301,천안시 동남구,캠핑장/펜션,232
20240301,천안시 동남구,기타숙박,7088
20240301,천안시 동남구,관광기념품,2780
20240301,천안시 동남구,레저용품쇼핑,17889
20240301,천안시 동남구,대형쇼핑몰,351247
20240301,천안시 동남구,골프장,48946
20240301,천안시 동남구,기타레저,5340
20240301,천안시 동남구,문화서비스,11177
20240301,천안시 동남구,식음료,460071
20240302,천안시 동남구,호텔,425
20240302,천안시 동남구,콘도,28397
20240302,천안시 동남구,캠핑장/펜션,206
20240302,천안시 동남구,기타숙박,5784
20240302,천안시 동남구,관광기념품,1336
20240302,천안시 동남구,레저용품쇼핑,22243
20240302,천안시 동남구,대형쇼핑몰,410096
20240302,천안시 동남구,골프장,40142
20240302,천안시 동남구,기타레저,5265
20240302,천안시 동남구,문화서비스,10837
20240302,천안시 동남구,식음료,439078
20240303,천안시 동남구,호텔,250
20240303,천안시 동남구,콘도,17013
20240303,천안시 동남구,기타숙박,4832
20240303,천안시 동남구,관광기념품,288
20240303,천안시 동남구,레저용품쇼핑,18051
20240303,천안시 동남구,대형쇼핑몰,387623
20240303,천안시 동남구,골프장,51403
20240303,천안시 동남구,기타레저,4783
20240303,천안시 동남구,문화서비스,9598
20240303,천안시 동남구,식음료,365780
20240304,천안시 동남구,콘도,419
20240304,천안시 동남구,기타숙박,3798
20240304,천안시 동남구,레저용품쇼핑,7760
20240304,천안시 동남구,대형쇼핑몰,105321
20240304,천안시 동남구,골프장,29300
20240304,천안시 동남구,기타레저,2102
20240304,천안시 동남구,문화서비스,2963
20240304,천안시 동남구,식음료,233794
20240305,천안시 동남구,기타숙박,5818
20240305,천안시 동남구,관광기념품,4646
20240305,천안시 동남구,레저용품쇼핑,7625
20240305,천안시 동남구,대형쇼핑몰,79658
20240305,천안시 동남구,골프장,17488
20240305,천안시 동남구,기타레저,1356
20240305,천안시 동남구,문화서비스,2633
20240305,천안시 동남구,식음료,244374
20240306,천안시 동남구,호텔,325
20240306,천안시 동남구,기타숙박,4880
20240306,천안시 동남구,레저용품쇼핑,13289
20240306,천안시 동남구,대형쇼핑몰,93916
20240306,천안시 동남구,골프장,33819
20240306,천안시 동남구,기타레저,1412
20240306,천안시 동남구,문화서비스,2632
20240306,천안시 동남구,식음료,262717
20240307,천안시 동남구,콘도,833
20240307,천안시 동남구,기타숙박,5519
20240307,천안시 동남구,관광기념품,570
20240307,천안시 동남구,레저용품쇼핑,11431
20240307,천안시 동남구,대형쇼핑몰,94656
20240307,천안시 동남구,골프장,42612
20240307,천안시 동남구,기타레저,1181
20240307,천안시 동남구,문화서비스,2436
20240307,천안시 동남구,식음료,258214
20240308,천안시 동남구,콘도,1945
20240308,천안시 동남구,캠핑장/펜션,112
20240308,천안시 동남구,기타숙박,5619
20240308,천안시 동남구,레저용품쇼핑,10204
20240308,천안시 동남구,대형쇼핑몰,144441
20240308,천안시 동남구,골프장,31931
20240308,천안시 동남구,기타레저,1845
20240308,천안시 동남구,문화서비스,3441
20240308,천안시 동남구,식음료,270726
20240309,천안시 동남구,호텔,465
20240309,천안시 동남구,콘도,7387
20240309,천안시 동남구,캠핑장/펜션,367
20240309,천안시 동남구,기타숙박,5974
20240309,천안시 동남구,관광기념품,437
20240309,천안시 동남구,레저용품쇼핑,17856
20240309,천안시 동남구,대형쇼핑몰,274460
20240309,천안시 동남구,관광유원시설,1101
20240309,천안시 동남구,골프장,45793
20240309,천안시 동남구,기타레저,4893
20240309,천안시 동남구,문화서비스,8393
20240309,천안시 동남구,식음료,423084
20240310,천안시 동남구,호텔,385
20240310,천안시 동남구,콘도,6572
20240310,천안시 동남구,캠핑장/펜션,60
20240310,천안시 동남구,기타숙박,4952
20240310,천안시 동남구,관광기념품,493
20240310,천안시 동남구,레저용품쇼핑,17202
20240310,천안시 동남구,대형쇼핑몰,242564
20240310,천안시 동남구,골프장,56020
20240310,천안시 동남구,기타레저,4407
20240310,천안시 동남구,문화서비스,6766
20240310,천안시 동남구,식음료,363485
20240311,천안시 동남구,호텔,345
20240311,천안시 동남구,기타숙박,4652
20240311,천안시 동남구,관광기념품,297
20240311,천안시 동남구,레저용품쇼핑,7417
20240311,천안시 동남구,대형쇼핑몰,107188
20240311,천안시 동남구,관광유원시설,1580
20240311,천안시 동남구,골프장,29911
20240311,천안시 동남구,기타레저,788
20240311,천안시 동남구,문화서비스,1555
20240311,천안시 동남구,식음료,243936
20240312,천안시 동남구,콘도,1050
20240312,천안시 동남구,기타숙박,3524
20240312,천안시 동남구,레저용품쇼핑,13303
20240312,천안시 동남구,대형쇼핑몰,87748
20240312,천안시 동남구,골프장,28499
20240312,천안시 동남구,기타레저,1156
20240312,천안시 동남구,문화서비스,1997
20240312,천안시 동남구,식음료,257257
20240312,천안시 동남구,관광유원시설,284
20240313,천안시 동남구,기타숙박,5145
20240313,천안시 동남구,렌터카,600
20240313,천안시 동남구,레저용품쇼핑,19327
20240313,천안시 동남구,대형쇼핑몰,105088
20240313,천안시 동남구,골프장,34111
20240313,천안시 동남구,기타레저,1455
20240313,천안시 동남구,문화서비스,1622
20240313,천안시 동남구,식음료,265863
20240314,천안시 동남구,기타숙박,3929
20240314,천안시 동남구,관광기념품,184
20240314,천안시 동남구,레저용품쇼핑,9649
20240314,천안시 동남구,대형쇼핑몰,95174
20240314,천안시 동남구,골프장,40592
20240314,천안시 동남구,기타레저,1320
20240314,천안시 동남구,문화서비스,1645
20240314,천안시 동남구,식음료,285167
20240314,천안시 동남구,관광유원시설,342
20240315,천안시 동남구,콘도,1412
20240315,천안시 동남구,캠핑장/펜션,136
20240315,천안시 동남구,기타숙박,4609
20240315,천안시 동남구,관광기념품,484
20240315,천안시 동남구,레저용품쇼핑,20709
20240315,천안시 동남구,대형쇼핑몰,183089
20240315,천안시 동남구,골프장,45586
20240315,천안시 동남구,기타레저,2206
20240315,천안시 동남구,문화서비스,2088
20240315,천안시 동남구,식음료,289710
20240316,천안시 동남구,콘도,7394
20240316,천안시 동남구,캠핑장/펜션,282
20240316,천안시 동남구,기타숙박,7558
20240316,천안시 동남구,관광기념품,445
20240316,천안시 동남구,레저용품쇼핑,28859
20240316,천안시 동남구,대형쇼핑몰,322037
20240316,천안시 동남구,골프장,49220
20240316,천안시 동남구,기타레저,3654
20240316,천안시 동남구,문화서비스,4942
20240316,천안시 동남구,식음료,445798
20240317,천안시 동남구,호텔,370
20240317,천안시 동남구,콘도,7943
20240317,천안시 동남구,캠핑장/펜션,160
20240317,천안시 동남구,기타숙박,6146
20240317,천안시 동남구,관광기념품,999
20240317,천안시 동남구,레저용품쇼핑,18938
20240317,천안시 동남구,대형쇼핑몰,309518
20240317,천안시 동남구,관광유원시설,1482
20240317,천안시 동남구,골프장,46222
20240317,천안시 동남구,기타레저,4701
20240317,천안시 동남구,문화서비스,4508
20240317,천안시 동남구,식음료,355016
20240318,천안시 동남구,기타숙박,4671
20240318,천안시 동남구,레저용품쇼핑,11268
20240318,천안시 동남구,대형쇼핑몰,37974
20240318,천안시 동남구,골프장,37598
20240318,천안시 동남구,기타레저,1523
20240318,천안시 동남구,문화서비스,1203
20240318,천안시 동남구,식음료,228279
20240319,천안시 동남구,기타숙박,7253
20240319,천안시 동남구,레저용품쇼핑,11319
20240319,천안시 동남구,대형쇼핑몰,106204
20240319,천안시 동남구,골프장,35868
20240319,천안시 동남구,기타레저,1334
20240319,천안시 동남구,문화서비스,1469
20240319,천안시 동남구,식음료,240368
20240320,천안시 동남구,콘도,489
20240320,천안시 동남구,기타숙박,5645
20240320,천안시 동남구,레저용품쇼핑,7889
20240320,천안시 동남구,대형쇼핑몰,75425
20240320,천안시 동남구,골프장,44741
20240320,천안시 동남구,기타레저,1557
20240320,천안시 동남구,문화서비스,1478
20240320,천안시 동남구,식음료,264914
20240321,천안시 동남구,기타숙박,7104
20240321,천안시 동남구,레저용품쇼핑,12710
20240321,천안시 동남구,대형쇼핑몰,120176
20240321,천안시 동남구,골프장,37476
20240321,천안시 동남구,기타레저,2098
20240321,천안시 동남구,문화서비스,1046
20240321,천안시 동남구,식음료,264605
20240322,천안시 동남구,콘도,1593
20240322,천안시 동남구,캠핑장/펜션,128
20240322,천안시 동남구,기타숙박,9133
20240322,천안시 동남구,관광기념품,164
20240322,천안시 동남구,레저용품쇼핑,8300
20240322,천안시 동남구,대형쇼핑몰,165102
20240322,천안시 동남구,골프장,42059
20240322,천안시 동남구,기타레저,1672
20240322,천안시 동남구,문화서비스,1439
20240322,천안시 동남구,식음료,277053
20240323,천안시 동남구,호텔,770
20240323,천안시 동남구,콘도,7641
20240323,천안시 동남구,캠핑장/펜션,348
20240323,천안시 동남구,기타숙박,5565
20240323,천안시 동남구,관광기념품,851
20240323,천안시 동남구,레저용품쇼핑,41576
20240323,천안시 동남구,대형쇼핑몰,274222
20240323,천안시 동남구,골프장,67311
20240323,천안시 동남구,기타레저,3856
20240323,천안시 동남구,문화서비스,4727
20240323,천안시 동남구,식음료,419330
20240324,천안시 동남구,콘도,7972
20240324,천안시 동남구,캠핑장/펜션,134
20240324,천안시 동남구,기타숙박,7084
20240324,천안시 동남구,관광기념품,455
20240324,천안시 동남구,레저용품쇼핑,26167
20240324,천안시 동남구,대형쇼핑몰,231311
20240324,천안시 동남구,골프장,52563
20240324,천안시 동남구,기타레저,4136
20240324,천안시 동남구,문화서비스,4490
20240324,천안시 동남구,식음료,362806
20240325,천안시 동남구,콘도,2441
20240325,천안시 동남구,기타숙박,3997
20240325,천안시 동남구,관광기념품,508
20240325,천안시 동남구,레저용품쇼핑,9734
20240325,천안시 동남구,대형쇼핑몰,136545
20240325,천안시 동남구,골프장,30514
20240325,천안시 동남구,기타레저,1326
20240325,천안시 동남구,문화서비스,1574
20240325,천안시 동남구,식음료,223002
20240326,천안시 동남구,기타숙박,4021
20240326,천안시 동남구,관광기념품,360
20240326,천안시 동남구,레저용품쇼핑,18470
20240326,천안시 동남구,대형쇼핑몰,89049
20240326,천안시 동남구,골프장,31740
20240326,천안시 동남구,기타레저,1584
20240326,천안시 동남구,문화서비스,1561
20240326,천안시 동남구,식음료,254316
20240327,천안시 동남구,기타숙박,4517
20240327,천안시 동남구,레저용품쇼핑,15277
20240327,천안시 동남구,대형쇼핑몰,100853
20240327,천안시 동남구,골프장,44087
20240327,천안시 동남구,기타레저,1020
20240327,천안시 동남구,문화서비스,3139
20240327,천안시 동남구,식음료,263682
20240328,천안시 동남구,콘도,6288
20240328,천안시 동남구,기타숙박,5778
20240328,천안시 동남구,관광기념품,745
20240328,천안시 동남구,레저용품쇼핑,11968
20240328,천안시 동남구,대형쇼핑몰,86672
20240328,천안시 동남구,골프장,25056
20240328,천안시 동남구,기타레저,1066
20240328,천안시 동남구,문화서비스,1808
20240328,천안시 동남구,식음료,238481
20240329,천안시 동남구,콘도,866
20240329,천안시 동남구,캠핑장/펜션,119
20240329,천안시 동남구,기타숙박,4401
20240329,천안시 동남구,관광기념품,449
20240329,천안시 동남구,레저용품쇼핑,12443
20240329,천안시 동남구,대형쇼핑몰,129910
20240329,천안시 동남구,골프장,40927
20240329,천안시 동남구,기타레저,1316
20240329,천안시 동남구,문화서비스,3064
20240329,천안시 동남구,식음료,287678
20240330,천안시 동남구,호텔,249
20240330,천안시 동남구,콘도,10639
20240330,천안시 동남구,캠핑장/펜션,549
20240330,천안시 동남구,기타숙박,7068
20240330,천안시 동남구,관광기념품,654
20240330,천안시 동남구,레저용품쇼핑,21696
20240330,천안시 동남구,대형쇼핑몰,365758
20240330,천안시 동남구,골프장,56310
20240330,천안시 동남구,기타레저,5325
20240330,천안시 동남구,문화서비스,5900
20240330,천안시 동남구,식음료,426597
20240331,천안시 동남구,콘도,5660
20240331,천안시 동남구,캠핑장/펜션,1452
20240331,천안시 동남구,기타숙박,4551
20240331,천안시 동남구,관광기념품,888
20240331,천안시 동남구,레저용품쇼핑,20978
20240331,천안시 동남구,대형쇼핑몰,296966
20240331,천안시 동남구,골프장,53366
20240331,천안시 동남구,기타레저,3258
20240331,천안시 동남구,문화서비스,5337
20240331,천안시 동남구,식음료,387927
20240301,천안시 동남구,관광유원시설,1430
20240301,천안시 동남구,렌터카,0
20240302,천안시 동남구,렌터카,228
20240302,천안시 동남구,관광유원시설,862
20240303,천안시 동남구,렌터카,196
20240303,천안시 동남구,관광유원시설,3062
20240304,천안시 동남구,호텔,95
20240304,천안시 동남구,렌터카,71
20240304,천안시 동남구,관광기념품,0
20240304,천안시 동남구,관광유원시설,364
20240305,천안시 동남구,호텔,145
20240305,천안시 동남구,콘도,0
20240305,천안시 동남구,렌터카,90
20240305,천안시 동남구,관광유원시설,56
20240306,천안시 동남구,콘도,9
20240306,천안시 동남구,여행업,720
20240306,천안시 동남구,렌터카,0
20240306,천안시 동남구,관광기념품,39
20240306,천안시 동남구,관광유원시설,95
20240307,천안시 동남구,호텔,55
20240307,천안시 동남구,여행업,0
20240307,천안시 동남구,렌터카,0
20240307,천안시 동남구,관광유원시설,193
20240308,천안시 동남구,호텔,190
20240308,천안시 동남구,여행업,0
20240308,천안시 동남구,육상운송,275
20240308,천안시 동남구,렌터카,2
20240308,천안시 동남구,관광기념품,90
20240308,천안시 동남구,관광유원시설,384
20240309,천안시 동남구,여행업,0
20240309,천안시 동남구,육상운송,0
