정류장번호,정류장명,위도,경도,정보수집일,모바일단축번호,도시코드,도시명,관리도시명,Coordinates,Within 1km
CAB285000065,양령리,36.95448794,127.17808574,2023-10-16,65.0,34010,충청남도 천안시,천안,"(36.95448794, 127.17808574)",No
CAB285000066,산정1리(산우물),36.9407913,127.1792908,2023-10-16,66.0,34010,충청남도 천안시,천안,"(36.9407913, 127.1792908)",No
CAB285000067,흑암리,36.9379979,127.1830734,2023-10-16,67.0,34010,충청남도 천안시,천안,"(36.9379979, 127.1830734)",No
CAB285000068,가산1리(토산),36.9347908,127.1889787,2023-10-16,68.0,34010,충청남도 천안시,천안,"(36.9347908, 127.1889787)",No
CAB285000069,용정1리(강당),36.925789,127.1886594,2023-10-16,69.0,34010,충청남도 천안시,천안,"(36.925789, 127.1886594)",No
CAB285000070,용정2리,36.9217472,127.1925684,2023-10-16,70.0,34010,충청남도 천안시,천안,"(36.9217472, 127.1925684)",No
CAB285000071,신두1리,36.91665547,127.2022187,2023-10-16,71.0,34010,충청남도 천안시,천안,"(36.91665547, 127.2022187)",No
CAB285000072,연곡2리 갈산지,36.94881355,127.19691889,2023-10-16,72.0,34010,충청남도 천안시,천안,"(36.94881355, 127.19691889)",No
CAB285000073,연곡1리,36.95478797,127.18607575,2023-10-16,73.0,34010,충청남도 천안시,천안,"(36.95478797, 127.18607575)",No
CAB285000077,성환8리,36.92149462,127.12276741,2023-10-16,77.0,34010,충청남도 천안시,천안,"(36.92149462, 127.12276741)",No
CAB285000078,송덕,36.92381631,127.11897741,2023-10-16,78.0,34010,충청남도 천안시,천안,"(36.92381631, 127.11897741)",No
CAB285000079,국립축산과학원입구,36.9257942,127.1120326,2023-10-16,79.0,34010,충청남도 천안시,천안,"(36.9257942, 127.1120326)",No
CAB285000080,국립축산과학원입구,36.9256904,127.1119714,2023-10-16,80.0,34010,충청남도 천안시,천안,"(36.9256904, 127.1119714)",No
CAB285000082,기린빌라,36.92652779,127.11754706,2023-10-16,82.0,34010,충청남도 천안시,천안,"(36.92652779, 127.11754706)",No
CAB285000083,우신1리(경로당),36.92953195,127.11702939,2023-10-16,83.0,34010,충청남도 천안시,천안,"(36.92953195, 127.11702939)",No
CAB285000084,우신1리,36.93665425,127.11664813,2023-10-16,84.0,34010,충청남도 천안시,천안,"(36.93665425, 127.11664813)",No
CAB285000085,어룡리,36.940831,127.11673,2023-10-16,85.0,34010,충청남도 천안시,천안,"(36.940831, 127.11673)",No
CAB285000088,신가1리(신흥),36.949251,127.117245,2023-10-16,88.0,34010,충청남도 천안시,천안,"(36.949251, 127.117245)",No
CAB285000089,신가초등학교,36.949169,127.117336,2023-10-16,89.0,34010,충청남도 천안시,천안,"(36.949169, 127.117336)",No
CAB285000090,와룡2리(농촌),36.95704461,127.10546408,2023-10-16,90.0,34010,충청남도 천안시,천안,"(36.95704461, 127.10546408)",No
CAB285000091,와룡2리,36.95693833,127.10525111,2023-10-16,91.0,34010,충청남도 천안시,천안,"(36.95693833, 127.10525111)",No
CAB285000092,와룡3리(북농촌),36.95777627,127.10248241,2023-10-16,92.0,34010,충청남도 천안시,천안,"(36.95777627, 127.10248241)",No
CAB285000093,와룡3리,36.95795143,127.10230978,2023-10-16,93.0,34010,충청남도 천안시,천안,"(36.95795143, 127.10230978)",No
CAB285000095,성환터미널,36.91729105,127.13273868,2023-10-16,95.0,34010,충청남도 천안시,천안,"(36.91729105, 127.13273868)",No
CAB285000096,성신초등학교,36.91765545,127.12786019,2023-10-16,96.0,34010,충청남도 천안시,천안,"(36.91765545, 127.12786019)",No
CAB285000097,성신초등학교,36.91718145,127.12806818,2023-10-16,97.0,34010,충청남도 천안시,천안,"(36.91718145, 127.12806818)",No
CAB285000098,성환역,36.91571532,127.12797942,2023-10-16,98.0,34010,충청남도 천안시,천안,"(36.91571532, 127.12797942)",No
CAB285000099,삼풍아파트,36.91246987,127.13091126,2023-10-16,99.0,34010,충청남도 천안시,천안,"(36.91246987, 127.13091126)",No
CAB285000100,매주4리(삼천리앞),36.91104545,127.12539193,2023-10-16,100.0,34010,충청남도 천안시,천안,"(36.91104545, 127.12539193)",No
CAB285000101,율금교,36.9072541,127.1181568,2023-10-16,101.0,34010,충청남도 천안시,천안,"(36.9072541, 127.1181568)",No
CAB285000102,율금교,36.9073104,127.1179859,2023-10-16,102.0,34010,충청남도 천안시,천안,"(36.9073104, 127.1179859)",No
CAB285000103,율금리,36.9054039,127.1146526,2023-10-16,103.0,34010,충청남도 천안시,천안,"(36.9054039, 127.1146526)",No
CAB285000104,율금리,36.9054246,127.114667,2023-10-16,104.0,34010,충청남도 천안시,천안,"(36.9054246, 127.114667)",No
CAB285000105,대명아파트,36.89635579,127.10295501,2023-10-16,105.0,34010,충청남도 천안시,천안,"(36.89635579, 127.10295501)",No
CAB285000106,석곡리,36.89234131,127.09598741,2023-10-16,106.0,34010,충청남도 천안시,천안,"(36.89234131, 127.09598741)",No
CAB285000107,석곡리(돌실),36.88882664,127.0909807,2023-10-16,107.0,34010,충청남도 천안시,천안,"(36.88882664, 127.0909807)",No
CAB285000108,석곡리(돌실),36.88887799,127.09073889,2023-10-16,108.0,34010,충청남도 천안시,천안,"(36.88887799, 127.09073889)",No
CAB285000120,한라아파트,36.82160531,127.08648912,2023-10-16,120.0,34010,충청남도 천안시,천안,"(36.82160531, 127.08648912)",No
CAB285000122,동덕초등학교,36.8193662,127.0841963,2023-10-16,122.0,34010,충청남도 천안시,천안,"(36.8193662, 127.0841963)",No
CAB285000142,성월1리,36.9208455,127.1366208,2023-10-16,2359.0,34010,충청남도 천안시,천안,"(36.9208455, 127.1366208)",No
CAB285000143,성월1리,36.9207647,127.1367054,2023-10-16,2338.0,34010,충청남도 천안시,천안,"(36.9207647, 127.1367054)",No
CAB285000144,학정리,36.9334592,127.1448536,2023-10-16,2336.0,34010,충청남도 천안시,천안,"(36.9334592, 127.1448536)",No
CAB285000145,학정리,36.9333874,127.144955,2023-10-16,2337.0,34010,충청남도 천안시,천안,"(36.9333874, 127.144955)",No
CAB285001188,대화리(성남초교),36.73483572,127.2521182,2023-10-16,1188.0,34010,충청남도 천안시,천안,"(36.73483572, 127.2521182)",No
CAB285001189,대화1리(대초),36.73783154,127.24724765,2023-10-16,1189.0,34010,충청남도 천안시,천안,"(36.73783154, 127.24724765)",No
CAB285001190,신사1리,36.7401015,127.2416835,2023-10-16,1190.0,34010,충청남도 천안시,천안,"(36.7401015, 127.2416835)",No
CAB285001191,화성2리,36.7472229,127.252567,2023-10-16,1191.0,34010,충청남도 천안시,천안,"(36.7472229, 127.252567)",No
CAB285001192,화성2리(공달원),36.7504649,127.2597373,2023-10-16,1192.0,34010,충청남도 천안시,천안,"(36.7504649, 127.2597373)",No
CAB285001193,화성1리,36.7502643,127.2630875,2023-10-16,1193.0,34010,충청남도 천안시,천안,"(36.7502643, 127.2630875)",No
CAB285001194,가전2리,36.7574896,127.2795008,2023-10-16,1194.0,34010,충청남도 천안시,천안,"(36.7574896, 127.2795008)",No
CAB285001196,봉양2리,36.7195776,127.2544832,2023-10-16,1196.0,34010,충청남도 천안시,천안,"(36.7195776, 127.2544832)",No
CAB285001197,신덕1리,36.7205398,127.2456515,2023-10-16,1197.0,34010,충청남도 천안시,천안,"(36.7205398, 127.2456515)",No
CAB285001198,신덕3리,36.72075127,127.23420074,2023-10-16,1198.0,34010,충청남도 천안시,천안,"(36.72075127, 127.23420074)",No
CAB285001199,석곡2리,36.7389669,127.2284446,2023-10-16,1199.0,34010,충청남도 천안시,천안,"(36.7389669, 127.2284446)",No
CAB285001200,석곡리,36.7408594,127.22227883,2023-10-16,1200.0,34010,충청남도 천안시,천안,"(36.7408594, 127.22227883)",No
CAB285001201,대정리(목골저수지),36.72918351,127.21387408,2023-10-16,1201.0,34010,충청남도 천안시,천안,"(36.72918351, 127.21387408)",No
CAB285001202,성남우체국,36.74102743,127.2383132,2023-10-16,1202.0,34010,충청남도 천안시,천안,"(36.74102743, 127.2383132)",No
CAB285001203,성남행정복지센터,36.74237975,127.23605604,2023-10-16,1203.0,34010,충청남도 천안시,천안,"(36.74237975, 127.23605604)",No
CAB285001204,복지회관,36.74275675,127.23341334,2023-10-16,1204.0,34010,충청남도 천안시,천안,"(36.74275675, 127.23341334)",No
CAB285001206,용원1리,36.74904,127.217887,2023-10-16,1206.0,34010,충청남도 천안시,천안,"(36.74904, 127.217887)",No
CAB285001207,용원2리(용산),36.75251712,127.21727226,2023-10-16,1207.0,34010,충청남도 천안시,천안,"(36.75251712, 127.21727226)",No
CAB285001208,신성리,36.7615056,127.2134358,2023-10-16,1208.0,34010,충청남도 천안시,천안,"(36.7615056, 127.2134358)",No
CAB285001209,보세창고앞,36.7670196,127.20922575,2023-10-16,1209.0,34010,충청남도 천안시,천안,"(36.7670196, 127.20922575)",No
CAB285001210,천정1리(한천),36.7643362,127.208241,2023-10-16,1210.0,34010,충청남도 천안시,천안,"(36.7643362, 127.208241)",No
CAB285001211,"용원3리(노원,석현)",36.7516782,127.2095492,2023-10-16,1211.0,34010,충청남도 천안시,천안,"(36.7516782, 127.2095492)",No
CAB285001212,동평3리,36.7752194,127.24318298,2023-10-16,1212.0,34010,충청남도 천안시,천안,"(36.7752194, 127.24318298)",No
CAB285001213,"목천읍행정복지센터,국립청소년수련원",36.78423782,127.23562932,2023-10-16,1213.0,34010,충청남도 천안시,천안,"(36.78423782, 127.23562932)",No
CAB285001215,동천안농협 연춘지점,36.7703062,127.2530363,2023-10-16,1215.0,34010,충청남도 천안시,천안,"(36.7703062, 127.2530363)",No
CAB285001216,용암리,36.7804418,127.2544831,2023-10-16,1216.0,34010,충청남도 천안시,천안,"(36.7804418, 127.2544831)",No
CAB285001217,용암1리,36.78343142,127.25607775,2023-10-16,1217.0,34010,충청남도 천안시,천안,"(36.78343142, 127.25607775)",No
CAB285001218,은석초교,36.78669677,127.2586108,2023-10-16,1218.0,34010,충청남도 천안시,천안,"(36.78669677, 127.2586108)",No
CAB285001219,용암2리,36.79811872,127.26440141,2023-10-16,1219.0,34010,충청남도 천안시,천안,"(36.79811872, 127.26440141)",No
CAB285001220,용암리,36.796016,127.2617529,2023-10-16,1220.0,34010,충청남도 천안시,천안,"(36.796016, 127.2617529)",No
CAB285001221,명덕리,36.81603035,127.27596738,2023-10-16,1221.0,34010,충청남도 천안시,천안,"(36.81603035, 127.27596738)",No
CAB285001222,북면행정복지센터,36.82719461,127.27277409,2023-10-16,1222.0,34010,충청남도 천안시,천안,"(36.82719461, 127.27277409)",No
CAB285001223,솔바람가든,36.83154801,127.27103477,2023-10-16,1223.0,34010,충청남도 천안시,천안,"(36.83154801, 127.27103477)",No
CAB285001224,양곡리입구(별장골),36.83932073,127.26951105,2023-10-16,1224.0,34010,충청남도 천안시,천안,"(36.83932073, 127.26951105)",No
CAB285001225,납안리(주막거리),36.857699,127.2681892,2023-10-16,1225.0,34010,충청남도 천안시,천안,"(36.857699, 127.2681892)",No
CAB285001226,대평2리(싸리재),36.87520265,127.2916163,2023-10-16,1226.0,34010,충청남도 천안시,천안,"(36.87520265, 127.2916163)",No
CAB285001227,교촌2리,36.80049745,127.22954195,2023-10-16,1227.0,34010,충청남도 천안시,천안,"(36.80049745, 127.22954195)",No
CAB285001228,교촌1리,36.7917172,127.2322521,2023-10-16,1228.0,34010,충청남도 천안시,천안,"(36.7917172, 127.2322521)",No
CAB285001229,서흥1리(동막),36.80451007,127.23201951,2023-10-16,1229.0,34010,충청남도 천안시,천안,"(36.80451007, 127.23201951)",No
CAB285001230,덕전1리(용소),36.8086884,127.2251593,2023-10-16,1230.0,34010,충청남도 천안시,천안,"(36.8086884, 127.2251593)",No
CAB285001231,송전리,36.82754073,127.2296196,2023-10-16,1231.0,34010,충청남도 천안시,천안,"(36.82754073, 127.2296196)",No
CAB285001237,삼원빌라,36.92079132,127.22358241,2023-10-16,1237.0,34010,충청남도 천안시,천안,"(36.92079132, 127.22358241)",No
CAB285001240,구송산,36.9351955,127.2338105,2023-10-16,1240.0,34010,충청남도 천안시,천안,"(36.9351955, 127.2338105)",No
CAB285001241,하송산,36.9399499,127.2355234,2023-10-16,1241.0,34010,충청남도 천안시,천안,"(36.9399499, 127.2355234)",No
CAB285001244,유리,36.91887925,127.22311657,2023-10-16,1244.0,34010,충청남도 천안시,천안,"(36.91887925, 127.22311657)",No
CAB285001245,입장사거리,36.91489341,127.2224864,2023-10-16,1245.0,34010,충청남도 천안시,천안,"(36.91489341, 127.2224864)",No
CAB285001246,효계리(동계리),36.90906431,127.22078194,2023-10-16,1246.0,34010,충청남도 천안시,천안,"(36.90906431, 127.22078194)",No
CAB285001247,신덕2리,36.90369143,127.21926956,2023-10-16,1247.0,34010,충청남도 천안시,천안,"(36.90369143, 127.21926956)",No
CAB285001248,시장2리,36.9001955,127.2177355,2023-10-16,1248.0,34010,충청남도 천안시,천안,"(36.9001955, 127.2177355)",No
CAB285001249,오목리,36.88975297,127.20868408,2023-10-16,1249.0,34010,충청남도 천안시,천안,"(36.88975297, 127.20868408)",No
CAB285001250,천흥공단,36.88334752,127.20645177,2023-10-16,1250.0,34010,충청남도 천안시,천안,"(36.88334752, 127.20645177)",No
CAB285001251,성거도서관,36.87141168,127.20050683,2023-10-16,1251.0,34010,충청남도 천안시,천안,"(36.87141168, 127.20050683)",No
CAB285001252,상덕리,36.88250989,127.12338789,2023-10-16,1252.0,34010,충청남도 천안시,천안,"(36.88250989, 127.12338789)",No
CAB285001253,상덕리(한아름주택),36.8911012,127.125008,2023-10-16,1253.0,34010,충청남도 천안시,천안,"(36.8911012, 127.125008)",No
CAB285001254,신월1리,36.8707444,127.1565773,2023-10-16,1254.0,34010,충청남도 천안시,천안,"(36.8707444, 127.1565773)",No
CAB285001255,신월저수지,36.8719553,127.160757,2023-10-16,1255.0,34010,충청남도 천안시,천안,"(36.8719553, 127.160757)",No
CAB285001256,소우리,36.86982949,127.17129867,2023-10-16,1256.0,34010,충청남도 천안시,천안,"(36.86982949, 127.17129867)",No
CAB285001257,직산읍행정복지센터,36.87689505,127.14974221,2023-10-16,1257.0,34010,충청남도 천안시,천안,"(36.87689505, 127.14974221)",No
CAB285001258,성거하늘빛아파트,36.87729799,127.18236241,2023-10-16,1258.0,34010,충청남도 천안시,천안,"(36.87729799, 127.18236241)",No
CAB285001259,정촌리,36.88678794,127.19329241,2023-10-16,1259.0,34010,충청남도 천안시,천안,"(36.88678794, 127.19329241)",No
CAB285001260,여송산업,36.89231887,127.19478022,2023-10-16,1260.0,34010,충청남도 천안시,천안,"(36.89231887, 127.19478022)",No
CAB285001261,모전리,36.90092372,127.19441217,2023-10-16,1261.0,34010,충청남도 천안시,천안,"(36.90092372, 127.19441217)",No
CAB285001263,군동1리공장입구,36.9095958,127.1533476,2023-10-16,1263.0,34010,충청남도 천안시,천안,"(36.9095958, 127.1533476)",No
CAB285001264,군동1리마을입구,36.9051499,127.1640135,2023-10-16,1264.0,34010,충청남도 천안시,천안,"(36.9051499, 127.1640135)",No
CAB285001265,판정1리,36.91064532,127.18253401,2023-10-16,1265.0,34010,충청남도 천안시,천안,"(36.91064532, 127.18253401)",No
CAB285001266,판정리,36.91086904,127.18512652,2023-10-16,1266.0,34010,충청남도 천안시,천안,"(36.91086904, 127.18512652)",No
CAB285001267,모전리(익선원),36.91213625,127.19702238,2023-10-16,1267.0,34010,충청남도 천안시,천안,"(36.91213625, 127.19702238)",No
CAB285001268,신두1리,36.9167642,127.2022321,2023-10-16,1268.0,34010,충청남도 천안시,천안,"(36.9167642, 127.2022321)",No
CAB285001269,용정2리,36.9218284,127.192613,2023-10-16,1269.0,34010,충청남도 천안시,천안,"(36.9218284, 127.192613)",No
CAB285001270,용정1리(강당),36.9257955,127.1887301,2023-10-16,1270.0,34010,충청남도 천안시,천안,"(36.9257955, 127.1887301)",No
CAB285001961,광덕2리(종점),36.7969857,127.3382618,2023-10-16,1961.0,34010,충청남도 천안시,천안,"(36.7969857, 127.3382618)",No
CAB285001962,행암리,36.79695522,127.35293947,2023-10-16,1962.0,34010,충청남도 천안시,천안,"(36.79695522, 127.35293947)",No
CAB285001963,행암리,36.7966539,127.3527773,2023-10-16,1963.0,34010,충청남도 천안시,천안,"(36.7966539, 127.3527773)",No
CAB285001964,성결원입구,36.79932325,127.35282038,2023-10-16,1964.0,34010,충청남도 천안시,천안,"(36.79932325, 127.35282038)",No
CAB285001965,성결원입구,36.799403,127.352503,2023-10-16,1965.0,34010,충청남도 천안시,천안,"(36.799403, 127.352503)",No
CAB285001966,화덕3리(종점),36.7510653,127.4017311,2023-10-16,1966.0,34010,충청남도 천안시,천안,"(36.7510653, 127.4017311)",No
CAB285001967,교천리,36.78228676,127.19542569,2023-10-16,1967.0,34010,충청남도 천안시,천안,"(36.78228676, 127.19542569)",No
CAB285001968,교천리,36.78260829,127.19537038,2023-10-16,1968.0,34010,충청남도 천안시,천안,"(36.78260829, 127.19537038)",No
CAB285001969,LS일렉트릭,36.76387299,127.16953575,2023-10-16,1969.0,34010,충청남도 천안시,천안,"(36.76387299, 127.16953575)",No
CAB285001970,LS일렉트릭,36.76355961,127.16967574,2023-10-16,1970.0,34010,충청남도 천안시,천안,"(36.76355961, 127.16967574)",No
CAB285001971,청룡동행정복지센터,36.78585295,127.15697407,2023-10-16,1971.0,34010,충청남도 천안시,천안,"(36.78585295, 127.15697407)",Yes
CAB285001972,청룡동행정복지센터,36.78572841,127.15708834,2023-10-16,1972.0,34010,충청남도 천안시,천안,"(36.78572841, 127.15708834)",Yes
